star_id,tmass_id,tmass_distance,tmass_angle,ra,dec,start_time,end_time,jmag,hmag,kmag,lcfilter,npts
XO-DR1_2431,2MASS J15514054+2818348,3.933031,-93.936119,237.9202,28.3098,2453169.89,2453199.71,11.507,11.3,11.219,W (XO),58
XO-DR1_2432,2MASS J16024611+2836120,4.292182,92.2108,240.6908,28.6034,2453169.9,2453199.7,10.899,10.364,10.277,W (XO),25
XO-DR1_2433,2MASS J16044501+3115063,1.932914,89.252831,241.1869,31.2518,2453169.91,2453198.76,10.954,10.477,10.363,W (XO),17
XO-DR1_2434,2MASS J16152657+3045109,14.975659,-80.702362,243.8655,30.7524,2453119.02,2453523.04,11.358,11.033,10.959,W (XO),74
XO-DR1_2435,2MASS J16083062+3039540,1.403892,-97.959328,242.1281,30.6651,2453169.91,2453199.71,11.45,11.154,11.071,W (XO),31
XO-DR1_2436,2MASS J15492803+2925193,3.905834,-153.386185,237.3674,29.423,2453169.9,2453199.71,11.733,11.433,11.378,W (XO),42
XO-DR1_2437,2MASS J15491668+3101071,7.697258,136.385117,237.3178,31.0202,2453169.9,2453199.71,11.892,11.622,11.575,W (XO),35
XO-DR1_2438,2MASS J15493310+3149134,7.797595,-16.008596,237.3886,31.8183,2453175.81,2453199.62,14.16,13.647,13.629,W (XO),11
XO-DR1_243,2MASS J16144809+2842264,4.509627,-100.347038,243.7018,28.7076,2453080.14,2453566.05,7.859,7.2,7.054,W (XO),3431
XO-DR1_2440,2MASS J16131507+3413310,17.461353,26.20035,243.3102,34.2209,2453169.89,2453199.7,11.482,11.139,11.1,W (XO),64
XO-DR1_2441,2MASS J15510451+3414084,14.236573,-53.215221,237.7727,34.2333,2453175.81,2453199.62,11.571,11.243,11.223,W (XO),28
XO-DR1_2442,2MASS J15564959+2849052,2.620642,28.621767,239.2063,28.8175,2453169.9,2453199.71,11.883,11.552,11.479,W (XO),53
XO-DR1_2443,2MASS J16063040+3051218,2.366341,-114.635437,241.6274,30.8563,2453175.88,2453198.71,11.478,11.088,11.017,W (XO),17
XO-DR1_2445,2MASS J16111833+3112279,4.41111,-67.545471,242.8277,31.2073,2453175.88,2453198.7,11.44,11.112,11.035,W (XO),12
XO-DR1_2446,2MASS J16155060+3251534,9.301957,-47.997929,243.9631,32.8631,2453127.1,2453198.92,9.986,9.358,9.166,W (XO),65
XO-DR1_2448,2MASS J15591260+3137015,2.741187,45.888958,239.8019,31.6166,2453084.12,2453564.01,11.452,11.122,11.071,W (XO),283
XO-DR1_2449,2MASS J16142172+2822056,2.623863,-155.081207,243.5909,28.3689,2453169.9,2453199.71,11.587,11.295,11.228,W (XO),34
XO-DR1_2450,2MASS J15534777+3351413,9.35688,-62.924534,238.4519,33.8603,2453175.81,2453193.65,9.828,9.272,9.031,W (XO),14
XO-DR1_2451,2MASS J16040573+2736566,9.25488,82.129539,241.021,27.6154,2453169.9,2453199.7,11.332,10.835,10.743,W (XO),37
XO-DR1_2452,2MASS J15535138+3336504,7.182395,67.856247,238.4619,33.6133,2453175.81,2453195.67,11.733,11.504,11.439,W (XO),11
XO-DR1_2458,2MASS J15561792+3208261,2.062992,140.002289,239.0743,32.141,2453175.82,2453195.66,10.861,10.269,10.171,W (XO),11
XO-DR1_245,2MASS J16092254+2902159,2.757395,85.206726,242.3431,29.0377,2453080.14,2453566.05,9.552,9.476,9.422,W (XO),3430
XO-DR1_2463,2MASS J15590163+3355249,7.815063,2.365942,239.7567,33.9214,2453150.88,2453195.75,11.366,10.985,10.907,W (XO),27
XO-DR1_2465,2MASS J15513957+2800178,8.090988,-49.754944,237.9169,28.0035,2453175.81,2453504.92,10.773,10.233,10.123,W (XO),21
XO-DR1_2466,2MASS J16083176+3243021,2.906374,50.086731,242.1316,32.7167,2453169.89,2453199.69,11.591,11.352,11.251,W (XO),34
XO-DR1_2468,2MASS J16013546+3255223,2.236161,8.705281,240.3977,32.9223,2453151.94,2453199.74,10.601,10.016,9.863,W (XO),23
XO-DR1_2469,2MASS J16024035+2832161,5.35936,86.263725,240.6665,28.5377,2453163.85,2453199.66,11.003,10.521,10.423,W (XO),31
XO-DR1_246,2MASS J16124895+3056226,7.952816,-80.462776,243.2065,30.9393,2453080.14,2453566.05,8.383,7.907,7.788,W (XO),3438
XO-DR1_2472,2MASS J16113368+3228321,3.697052,-57.353065,242.8914,32.475,2453175.85,2453195.71,9.867,9.31,9.133,W (XO),11
XO-DR1_2476,2MASS J16125136+3206222,7.028188,-75.766327,243.2163,32.1057,2453175.88,2453199.68,11.495,11.16,11.109,W (XO),15
XO-DR1_2477,2MASS J15575121+2847232,2.196214,-176.623367,239.4634,28.7904,2453163.8,2453199.6,11.394,11.052,10.965,W (XO),26
XO-DR1_2479,2MASS J15554125+3238535,2.157525,178.148239,238.9219,32.6488,2453175.8,2453198.64,11.718,11.418,11.435,W (XO),21
XO-DR1_247,2MASS J15520820+3110293,2.047169,128.243118,238.0337,31.1752,2453080.14,2453566.05,8.981,8.756,8.69,W (XO),3428
XO-DR1_2482,2MASS J15590828+2819298,1.20965,38.764267,239.7843,28.3247,2453169.9,2453199.71,11.438,11.096,10.976,W (XO),31
XO-DR1_2487,2MASS J16001489+3354526,8.807229,23.531578,240.0609,33.9124,2453169.91,2453199.71,11.192,10.697,10.625,W (XO),34
XO-DR1_2488,2MASS J16004371+3341443,6.50533,34.84663,240.1809,33.6942,2453175.81,2453199.62,11.688,11.501,11.396,W (XO),17
XO-DR1_2489,2MASS J16023423+3252496,0.801493,58.8997,240.6424,32.8803,2453169.9,2453199.7,10.896,10.337,10.21,W (XO),20
XO-DR1_248,2MASS J15533348+2748201,6.389711,-125.234337,238.3911,27.8066,2453080.14,2453566.05,8.958,8.694,8.615,W (XO),3311
XO-DR1_2496,2MASS J15572748+2745289,4.044067,-173.441132,239.3647,27.7592,2453119.02,2453525.98,11.704,11.43,11.432,W (XO),124
XO-DR1_249,2MASS J15535663+2807227,4.179323,-114.58506,238.4872,28.1235,2453080.14,2453566.05,8.251,7.693,7.588,W (XO),3423
XO-DR1_24,2MASS J15432712+2941552,5.42717,59.152214,235.8615,29.6979,2453080.14,2453566.05,7.275,7.089,7.048,W (XO),3361
XO-DR1_250,2MASS J15531381+3335102,6.456655,-62.288692,238.3095,33.5853,2453080.14,2453566.05,9.458,9.323,9.28,W (XO),3429
XO-DR1_251,2MASS J15571376+3326485,3.632669,-10.240603,239.3076,33.4458,2453080.14,2453566.05,8.436,7.935,7.825,W (XO),3434
XO-DR1_252,2MASS J15472310+2818246,6.929298,-75.128159,236.8484,28.3064,2453080.14,2453566.04,9.034,8.748,8.646,W (XO),1862
XO-DR1_253,2MASS J16151577+2949284,11.989486,-80.039589,243.8195,29.824,2453080.14,2453566.05,6.639,5.778,5.506,W (XO),2769
XO-DR1_254,2MASS J15494878+2817183,4.985837,-94.472145,237.4548,28.2885,2453080.14,2453566.05,9.296,9.033,9.009,W (XO),3425
XO-DR1_255,2MASS J15472913+3334159,3.504126,-95.423203,236.8725,33.5712,2453080.14,2453566.05,9.369,9.152,9.064,W (XO),3399
XO-DR1_256,2MASS J16064138+2848404,5.042394,86.766312,241.6708,28.8112,2453080.14,2453566.05,7.93,7.229,7.108,W (XO),3428
XO-DR1_257,2MASS J16050375+3326507,7.647722,52.541336,241.2636,33.4461,2453080.14,2453566.05,8.719,8.322,8.225,W (XO),3437
XO-DR1_258,2MASS J16052002+3242591,4.013598,64.098824,241.3322,32.7159,2453080.14,2453566.05,8.468,7.943,7.846,W (XO),3429
XO-DR1_259,2MASS J16055277+2900492,4.197268,86.015915,241.4686,29.0136,2453080.14,2453566.05,9.124,8.882,8.859,W (XO),3429
XO-DR1_25,2MASS J16034283+3400466,11.307717,29.970781,240.9266,34.0102,2453080.14,2453566.05,7.047,6.747,6.737,W (XO),3422
XO-DR1_260,2MASS J15574145+2832531,0.823589,83.978081,239.4225,28.5481,2453080.14,2453566.05,9.044,8.776,8.679,W (XO),3424
XO-DR1_261,2MASS J16080241+2826406,6.620214,105.841324,242.0081,28.4451,2453080.14,2453566.05,8.879,8.584,8.502,W (XO),3240
XO-DR1_262,2MASS J15463953+3247394,3.835923,-126.646751,236.6657,32.7949,2453080.14,2453566.05,7.569,6.838,6.588,W (XO),3368
XO-DR1_263,2MASS J16074427+3326222,8.177518,38.162788,241.9328,33.4377,2453080.14,2453566.05,9.097,8.856,8.802,W (XO),3439
XO-DR1_264,2MASS J16093248+3107454,2.386844,-77.101364,242.3861,31.1291,2453080.14,2453566.05,8.801,8.373,8.332,W (XO),3437
XO-DR1_265,2MASS J16033794+2751129,7.226779,127.677834,240.9063,27.8548,2453080.14,2453566.05,7.566,6.824,6.617,W (XO),3420
XO-DR1_266,2MASS J15475603+3131500,2.306848,138.10675,236.983,31.531,2453080.14,2453566.05,8.598,8.133,8.072,W (XO),3426
XO-DR1_267,2MASS J16131595+2816274,3.790026,149.595413,243.3159,28.2752,2453080.14,2453566.05,8.462,7.991,7.875,W (XO),3429
XO-DR1_268,2MASS J15510587+3007381,1.047376,37.763523,237.7743,30.127,2453080.14,2453566.05,8.59,8.104,8.003,W (XO),3425
XO-DR1_26,2MASS J16151505+3208497,11.614413,-76.172737,243.8164,32.1464,2453080.14,2453566.05,5.911,5.193,5.019,W (XO),3448
XO-DR1_271,2MASS J15450490+2936052,2.974506,33.247688,236.2699,29.6008,2453080.14,2453566.05,9.183,8.921,8.846,W (XO),3013
XO-DR1_273,2MASS J16090338+2744060,6.234638,54.201878,242.2625,27.734,2453080.14,2453566.05,14.62,14.022,13.922,W (XO),3424
XO-DR1_274,2MASS J15554861+2911389,17.065653,63.744114,238.9477,29.192,2453080.14,2453566.05,8.939,8.442,8.355,W (XO),3425
XO-DR1_275,2MASS J15452260+2839381,4.740094,-65.644188,236.3456,28.6601,2453080.14,2453566.05,8.693,8.231,8.138,W (XO),3362
XO-DR1_276,2MASS J16025267+3409388,12.297151,25.543045,240.7177,34.1577,2453080.14,2453566.05,9.161,8.926,8.887,W (XO),3423
XO-DR1_277,2MASS J16000459+3412420,10.755342,22.955185,240.0177,34.2089,2453080.14,2453566.05,8.569,8.106,7.995,W (XO),3407
XO-DR1_278,2MASS J16110912+2946575,13.308737,49.047764,242.7848,29.7802,2453080.14,2453566.05,9.999,9.768,9.673,W (XO),3436
XO-DR1_279,2MASS J16065684+2941493,1.759372,71.013474,241.7363,29.6969,2453080.14,2453566.05,8.952,8.612,8.539,W (XO),3430
XO-DR1_27,2MASS J16082694+3343590,10.803729,40.17506,242.1099,33.7308,2453080.14,2453566.05,7.206,6.913,6.872,W (XO),3234
XO-DR1_280,2MASS J15574574+3202278,1.364461,150.231171,239.4404,32.0414,2453080.14,2453566.05,8.374,7.854,7.72,W (XO),3430
XO-DR1_281,2MASS J15575360+2735398,6.103204,178.861755,239.4733,27.5961,2453080.14,2453566.04,9.111,8.863,8.776,W (XO),3165
XO-DR1_282,2MASS J16015066+3330351,5.858196,35.849327,240.46,33.5085,2453080.14,2453566.05,5.444,4.684,4.248,W (XO),3435
XO-DR1_283,,,,241.8064,33.4555,2453080.14,2453566.05,,,,W (XO),3133
XO-DR1_284,2MASS J15423868+3210213,4.466596,133.115417,235.6601,32.1734,2453080.14,2453565.05,8.403,7.923,7.782,W (XO),2174
XO-DR1_285,2MASS J16121963+2759364,7.775431,130.929886,243.08,27.9949,2453080.14,2453566.05,8.783,8.467,8.354,W (XO),3426
XO-DR1_286,2MASS J15585527+2824039,2.39608,108.391754,239.7296,28.4013,2453080.14,2453566.05,8.494,8.011,7.906,W (XO),3425
XO-DR1_287,,,,236.6111,31.0863,2453080.14,2453566.05,,,,W (XO),3030
XO-DR1_288,2MASS J16011025+3140035,1.956138,110.241936,240.2921,31.6679,2453080.14,2453566.05,9.54,9.38,9.363,W (XO),3430
XO-DR1_289,2MASS J16055420+2839216,5.916596,96.462738,241.474,28.6562,2453080.14,2453566.05,9.298,9.104,9.053,W (XO),3429
XO-DR1_28,2MASS J15530846+2748519,7.502447,-120.796204,238.2873,27.8155,2453080.14,2453566.05,6.448,5.95,5.822,W (XO),3406
XO-DR1_290,2MASS J16124403+3103037,6.246731,-77.315666,243.1855,31.0507,2453080.14,2453566.05,9.476,9.318,9.246,W (XO),3440
XO-DR1_291,2MASS J16115533+2755354,7.378524,113.6437,242.9784,27.9273,2453080.14,2453566.05,9.109,8.863,8.815,W (XO),3215
XO-DR1_292,2MASS J16035707+2838002,8.735652,103.07547,240.9851,28.634,2453080.14,2453566.05,6.389,5.555,5.247,W (XO),3425
XO-DR1_293,2MASS J15572292+2818043,1.081531,147.366928,239.3453,28.3015,2453080.14,2453566.05,9.011,8.73,8.662,W (XO),3424
XO-DR1_294,2MASS J16124050+3029536,7.706448,-77.234093,243.1712,30.4978,2453080.14,2453566.05,9.284,9.07,8.993,W (XO),3439
XO-DR1_295,2MASS J15470836+3215088,2.989068,-169.7323,236.785,32.2533,2453080.14,2453566.05,8.304,7.738,7.597,W (XO),3368
XO-DR1_296,2MASS J15513898+2859047,2.119118,-34.175053,237.9128,28.9842,2453080.14,2453566.05,9.149,8.903,8.878,W (XO),3423
XO-DR1_297,2MASS J16012111+3256021,2.498925,89.339432,240.3372,32.9339,2453080.14,2453566.05,8.339,7.77,7.573,W (XO),3434
XO-DR1_299,2MASS J16111095+3331551,8.235535,27.236444,242.7944,33.53,2453080.14,2453566.05,9.171,8.945,8.866,W (XO),3445
XO-DR1_29,2MASS J16122081+3128346,6.139929,-88.386757,243.0887,31.4762,2453080.14,2453566.05,7.452,7.268,7.217,W (XO),3443
XO-DR1_300,2MASS J15522222+3336488,6.999741,-63.419544,238.0947,33.6127,2453080.14,2453566.05,8.463,7.98,7.83,W (XO),3429
XO-DR1_301,2MASS J15565205+3244116,0.843541,130.443115,239.2167,32.7367,2453080.14,2453566.05,9.313,9.073,8.987,W (XO),3431
XO-DR1_302,2MASS J16035895+2759015,6.966507,78.584236,240.9935,27.9834,2453080.14,2453566.05,14.645,10.414,10.442,W (XO),3420
XO-DR1_303,2MASS J16145167+2901348,6.966772,-90.769264,243.7175,29.0264,2453080.14,2453566.05,8.543,8.099,8.016,W (XO),3433
XO-DR1_304,2MASS J15495111+2751486,9.008976,-105.17263,237.4657,27.8642,2453080.14,2453566.05,7.871,7.162,6.982,W (XO),3425
XO-DR1_305,2MASS J16132773+2843510,0.56907,-139.947815,243.3657,28.731,2453080.14,2453566.05,8.688,8.294,8.134,W (XO),3433
XO-DR1_306,2MASS J15593731+2941268,3.128301,56.073158,239.9047,29.6903,2453080.14,2453566.05,7.932,7.136,6.987,W (XO),3426
XO-DR1_307,2MASS J15494668+3344039,9.531974,-77.633919,237.4476,33.7338,2453080.14,2453566.05,9.43,9.267,9.187,W (XO),3431
XO-DR1_308,2MASS J15532753+3018200,1.99923,69.883179,238.3641,30.3054,2453080.14,2453566.05,8.49,7.923,7.798,W (XO),3339
XO-DR1_309,2MASS J15531815+3023554,1.340802,50.878445,238.3253,30.3985,2453080.14,2453566.05,8.497,7.958,7.834,W (XO),3426
XO-DR1_30,2MASS J16020364+3201371,2.112535,86.678246,240.5145,32.0269,2453080.14,2453566.05,6.321,5.738,5.573,W (XO),3434
XO-DR1_310,2MASS J16064495+2912389,3.8176,77.251778,241.6861,29.2106,2453080.14,2453566.05,9.388,9.198,9.133,W (XO),3428
XO-DR1_311,2MASS J16013203+2852234,4.895294,80.603523,240.3819,28.873,2453080.14,2453566.05,8.552,7.993,7.808,W (XO),3422
XO-DR1_312,2MASS J15462902+2913137,2.373017,5.622661,236.6208,29.2198,2453080.14,2453566.05,9.597,9.469,9.41,W (XO),3361
XO-DR1_313,2MASS J15564971+2753542,3.872594,-169.011963,239.2074,27.8995,2453080.14,2453566.05,9.084,8.79,8.664,W (XO),3424
XO-DR1_314,2MASS J16074113+2801112,9.262045,127.017754,241.9191,28.0213,2453080.14,2453566.05,9.609,9.453,9.378,W (XO),3425
XO-DR1_315,2MASS J16144390+3025563,12.380894,-83.755836,243.6869,30.4319,2453080.14,2453566.05,9.175,8.929,8.812,W (XO),3439
XO-DR1_317,2MASS J15432614+3218197,3.010535,131.76358,235.8582,32.306,2453080.14,2453566.05,9.044,8.718,8.639,W (XO),3367
XO-DR1_319,2MASS J16102857+3156042,2.226935,-28.427925,242.6194,31.934,2453080.14,2453566.05,9.457,9.22,9.151,W (XO),3441
XO-DR1_31,2MASS J15541233+3220336,1.895318,-155.743958,238.5516,32.3432,2453080.14,2453566.05,7.925,7.867,7.856,W (XO),3431
XO-DR1_320,2MASS J15450183+2751120,10.156042,-97.146439,236.2608,27.8537,2453080.14,2453566.05,8.51,8.055,7.913,W (XO),3360
XO-DR1_321,2MASS J15494244+2813060,5.026843,-101.106857,237.4284,28.2186,2453080.14,2453566.05,9.268,8.983,8.948,W (XO),3426
XO-DR1_323,2MASS J16135392+3236599,6.937792,-55.121933,243.4766,32.6155,2453080.14,2453566.05,9.491,9.275,9.216,W (XO),3447
XO-DR1_324,2MASS J16054278+3350045,10.758113,36.699333,241.4261,33.8322,2453080.14,2453566.05,9.389,9.182,9.105,W (XO),3439
XO-DR1_326,2MASS J16052523+3416479,7.644191,-146.909454,241.3565,34.2818,2453080.14,2453566.05,15.722,14.962,14.72,W (XO),2994
XO-DR1_328,2MASS J15531800+3339271,5.397782,-57.073502,238.3265,33.6567,2453080.14,2453566.05,8.438,7.825,7.746,W (XO),3389
XO-DR1_329,2MASS J15531995+3301526,8.874112,159.306381,238.3321,33.0336,2453080.14,2453566.05,9.012,8.51,8.401,W (XO),2793
XO-DR1_32,2MASS J16091687+3357487,13.39461,38.816467,242.3175,33.9606,2453080.14,2453566.05,7.026,6.655,6.592,W (XO),3442
XO-DR1_330,2MASS J15483354+3023032,2.892908,86.718163,237.1388,30.3842,2453080.14,2453566.05,9.59,9.459,9.399,W (XO),3428
XO-DR1_331,2MASS J16045487+3055421,1.764848,71.198128,241.2281,30.9282,2453080.14,2453566.05,8.495,7.912,7.78,W (XO),3348
XO-DR1_332,2MASS J16105024+3252270,2.840809,10.05232,242.7092,32.8734,2453080.14,2453566.05,8.58,8.08,7.96,W (XO),3445
XO-DR1_333,2MASS J16113798+2822248,4.819289,122.232231,242.907,28.3743,2453080.14,2453566.05,9.383,9.177,9.058,W (XO),3426
XO-DR1_334,2MASS J15464346+3320550,7.079277,-89.504028,236.6835,33.3486,2453080.14,2453566.05,8.343,7.711,7.597,W (XO),3370
XO-DR1_335,2MASS J15545922+2952479,5.73271,-88.596169,238.7486,29.88,2453080.14,2453566.05,9.45,9.157,9.056,W (XO),3426
XO-DR1_336,2MASS J15545642+3033055,1.308337,82.092079,238.7347,30.5515,2453080.14,2453566.05,8.476,7.907,7.774,W (XO),3427
XO-DR1_337,2MASS J15543732+3347234,7.017745,-40.10495,238.657,33.7884,2453080.14,2453566.05,7.995,7.359,7.167,W (XO),3431
XO-DR1_338,2MASS J16143880+3142596,11.730763,-82.291908,243.6655,31.7161,2453080.14,2453566.05,9.352,9.136,9.059,W (XO),3445
XO-DR1_33,2MASS J16025634+2857199,3.665714,80.274879,240.7336,28.9554,2453080.14,2453566.05,6.597,6.117,5.995,W (XO),3424
XO-DR1_340,2MASS J15541520+2753471,5.26519,-128.226868,238.5647,27.8973,2453080.14,2453566.05,9.136,8.863,8.791,W (XO),3423
XO-DR1_341,2MASS J16021246+2945258,3.81841,71.702103,240.5508,29.7569,2453080.14,2453566.05,8.345,7.749,7.617,W (XO),3423
XO-DR1_342,2MASS J16012689+3314180,4.422266,46.536957,240.361,33.2375,2453080.14,2453566.05,9.466,9.213,9.163,W (XO),3434
XO-DR1_343,2MASS J16073154+3027048,0.90355,31.934174,241.8813,30.4511,2453080.14,2453566.05,9.481,9.256,9.201,W (XO),3432
XO-DR1_344,,,,239.6978,32.1102,2453080.14,2453566.05,,,,W (XO),2849
XO-DR1_345,2MASS J16112916+3237154,2.553319,-15.638505,242.8717,32.6203,2453080.14,2453566.05,9.248,8.983,8.862,W (XO),3444
XO-DR1_346,2MASS J16111859+3334370,8.763724,28.517557,242.8261,33.5748,2453080.14,2453566.05,9.245,8.958,8.866,W (XO),3446
XO-DR1_347,2MASS J15462581+3047038,3.863762,99.817009,236.6063,30.7846,2453080.14,2453566.05,9.358,9.129,9.074,W (XO),3365
XO-DR1_348,2MASS J15573767+2855478,1.401838,47.114487,239.4067,28.9297,2453080.14,2453566.05,8.254,7.595,7.434,W (XO),3423
XO-DR1_349,2MASS J15571169+3213551,1.096353,158.320145,239.2986,32.2323,2453080.14,2453566.05,8.602,8.071,7.978,W (XO),3430
XO-DR1_34,2MASS J16094088+2951023,3.242817,-68.303963,242.4213,29.8503,2453080.14,2453566.05,6.513,5.972,5.798,W (XO),3433
XO-DR1_350,2MASS J16140971+2855358,4.27563,-93.088654,243.5419,28.9267,2453080.14,2453566.05,8.887,8.462,8.396,W (XO),3434
XO-DR1_351,2MASS J15461593+2835415,4.001443,-68.520248,236.5676,28.5945,2453080.14,2453566.05,9.222,8.941,8.855,W (XO),3359
XO-DR1_352,2MASS J15582968+2915439,2.410643,61.25774,239.623,29.2619,2453080.14,2453566.05,9.238,8.944,8.868,W (XO),3397
XO-DR1_353,2MASS J16052191+3012500,2.106617,55.789814,241.3408,30.2136,2453080.14,2453566.05,10.011,9.943,9.933,W (XO),3432
XO-DR1_354,2MASS J16022527+2732094,9.868617,139.323242,240.6033,27.538,2453080.14,2453566.04,9.465,9.256,9.184,W (XO),2790
XO-DR1_355,2MASS J15475171+3223596,3.491206,-124.55069,236.9664,32.4005,2453080.14,2453566.05,9.513,9.264,9.209,W (XO),3336
XO-DR1_356,,,,242.058,30.4277,2453080.14,2453566.05,,,,W (XO),3179
XO-DR1_357,2MASS J15440117+3046183,7.837207,-150.672974,236.0061,30.7737,2453080.14,2453566.05,16.957,15.983,15.886,W (XO),2876
XO-DR1_358,2MASS J15441339+3258513,19.32819,-18.482443,236.0578,32.9759,2453080.14,2453566.05,10.168,9.948,9.884,W (XO),3369
XO-DR1_359,2MASS J15483482+3059052,2.785053,111.775902,237.1443,30.9851,2453080.14,2453566.05,9.4,9.196,9.101,W (XO),3431
XO-DR1_35,2MASS J15522199+3207044,1.970473,-152.84021,238.0919,32.1184,2453080.14,2453566.05,6.77,6.304,6.205,W (XO),3432
XO-DR1_360,2MASS J16134624+3310234,6.046446,-18.689653,243.4433,33.1716,2453080.14,2453566.05,8.631,8.103,8.006,W (XO),3450
XO-DR1_362,2MASS J16021084+3315134,4.529143,44.2612,240.5441,33.2528,2453080.14,2453566.05,8.572,7.989,7.863,W (XO),3434
XO-DR1_363,2MASS J15501595+2805253,6.43944,-102.035599,237.5685,28.0908,2453080.14,2453566.05,9.698,9.494,9.479,W (XO),3423
XO-DR1_364,2MASS J15592384+2851027,2.377716,71.002579,239.8486,28.8505,2453080.14,2453566.05,8.77,8.302,8.172,W (XO),3426
XO-DR1_365,2MASS J16111795+2908442,0.20837,-74.978424,242.8249,29.1456,2453080.14,2453566.05,8.289,7.602,7.448,W (XO),3433
XO-DR1_366,2MASS J16052136+3024054,4.272685,39.863285,241.3382,30.4006,2453080.14,2453566.05,9.55,9.239,9.169,W (XO),3432
XO-DR1_367,2MASS J15494866+2830217,4.225138,-80.435738,237.4541,28.5058,2453080.14,2453566.05,8.765,8.241,8.159,W (XO),3426
XO-DR1_368,2MASS J16155964+3325287,8.789214,-23.319817,243.9997,33.4224,2453080.14,2453566.05,8.759,8.268,8.178,W (XO),2778
XO-DR1_369,2MASS J16003364+2844275,6.351085,68.728973,240.1383,28.7403,2453080.14,2453566.05,9.695,9.475,9.414,W (XO),3427
XO-DR1_36,2MASS J16064004+3406101,14.261203,43.44717,241.6636,34.0999,2453080.14,2453566.05,7.299,6.993,6.912,W (XO),3427
XO-DR1_370,2MASS J16042525+2951222,3.688558,58.194397,241.1042,29.8557,2453080.14,2453566.05,9.528,9.279,9.23,W (XO),3428
XO-DR1_371,2MASS J16001408+3011552,2.78423,62.676319,240.0579,30.1983,2453080.14,2453566.05,9.434,9.215,9.159,W (XO),3428
XO-DR1_372,2MASS J15472345+3101504,2.680265,116.138977,236.8469,31.031,2453080.14,2453566.05,8.71,8.184,8.089,W (XO),3365
XO-DR1_373,2MASS J15475310+3248425,3.851444,-111.666718,236.9724,32.8122,2453080.14,2453566.05,8.215,7.572,7.374,W (XO),3433
XO-DR1_374,2MASS J16102855+3111354,3.986775,-80.540581,242.6203,31.193,2453080.14,2453566.05,9.991,9.913,9.871,W (XO),3439
XO-DR1_375,2MASS J16085746+3115378,2.057193,-72.061546,242.2401,31.2603,2453080.14,2453566.05,9.601,9.405,9.351,W (XO),3439
XO-DR1_376,2MASS J15522185+3303205,2.070064,-86.809631,238.0917,33.0557,2453080.14,2453566.05,9.659,9.461,9.394,W (XO),3430
XO-DR1_377,2MASS J15465004+2854441,2.998758,-33.700935,236.709,28.9116,2453080.14,2453566.05,9.613,9.354,9.32,W (XO),3360
XO-DR1_378,2MASS J16134228+2931387,9.786165,-92.95134,243.4293,29.5276,2453080.14,2453566.05,9.146,8.699,8.628,W (XO),3432
XO-DR1_379,2MASS J15523119+3239475,2.604506,-166.336609,238.1302,32.6639,2453080.14,2453566.05,9.204,8.866,8.794,W (XO),3429
XO-DR1_37,2MASS J16001173+2938006,2.477092,86.333466,240.0481,29.6335,2453080.14,2453566.05,6.761,6.287,6.168,W (XO),3426
XO-DR1_380,2MASS J15540904+2810217,3.275062,-110.123856,238.5386,28.173,2453080.14,2453566.05,9.284,9.003,8.905,W (XO),3423
XO-DR1_381,2MASS J15484301+3239366,2.623607,-121.889145,237.18,32.6606,2453080.14,2453566.05,8.941,8.558,8.511,W (XO),3430
